category,id,date,rank,ratings
Aftershave,ASLFHRXBWYGAZPRY,2021-10-05,33.0,83.0
Aftershave,ASLFHX8TGRCGRHDN,2021-10-01,89.0,9.0
Aftershave,ASLFHX8TGRCGRHDN,2021-10-02,262.0,9.0
Aftershave,ASLFHX8TGRCGRHDN,2021-10-03,251.0,9.0
Aftershave,ASLFHX8TGRCGRHDN,2021-10-05,12.0,9.0
Aftershave,ASLFK8GRBHG4TPMX,2021-10-05,66.0,23.0
Aftershave,ASLFK9EVZFTX8ZZF,2021-10-01,331.0,45.0
Aftershave,ASLFK9EVZFTX8ZZF,2021-10-02,337.0,45.0
Aftershave,ASLFK9EVZFTX8ZZF,2021-10-03,330.0,45.0
Aftershave,ASLFNJ6HHHQQHXR6,2021-10-03,178.0,47.0
Aftershave,ASLFNJ6HHHQQHXR6,2021-10-04,191.0,47.0
Aftershave,ASLFNJ6HHHQQHXR6,2021-10-05,179.0,47.0
Aftershave,ASLFNJ6NCQWMBYW8,2021-10-03,191.0,8.0
Aftershave,ASLFNJ6NCQWMBYW8,2021-10-04,238.0,8.0
Aftershave,ASLFNJ6NCQWMBYW8,2021-10-05,215.0,8.0
Aftershave,ASLFNJFHSBGRFETF,2021-10-01,111.0,4.0
Aftershave,ASLFNJFHSBGRFETF,2021-10-02,114.0,4.0
Aftershave,ASLFNJFHSBGRFETF,2021-10-03,111.0,4.0
Aftershave,ASLFNJFHSBGRFETF,2021-10-04,101.0,4.0
Aftershave,ASLFNJFHSBGRFETF,2021-10-05,95.0,4.0
Aftershave,ASLFNJFPGDFY4FFB,2021-10-01,290.0,5.0
Aftershave,ASLFNJFPGDFY4FFB,2021-10-02,302.0,5.0
Aftershave,ASLFNJFPGDFY4FFB,2021-10-03,294.0,5.0
Aftershave,ASLFNJFPGDFY4FFB,2021-10-04,199.0,5.0
Aftershave,ASLFNJFPGDFY4FFB,2021-10-05,187.0,5.0
Aftershave,ASLFNKJEYSKXVBFJ,2021-10-03,71.0,96.0
Aftershave,ASLFNKJEYSKXVBFJ,2021-10-05,90.0,96.0
Aftershave,ASLFNKKY8MEVYNST,2021-10-01,189.0,26.0
Aftershave,ASLFNKKY8MEVYNST,2021-10-02,187.0,26.0
Aftershave,ASLFNKKY8MEVYNST,2021-10-04,177.0,26.0
Aftershave,ASLFNKKY8MEVYNST,2021-10-05,165.0,26.0
Aftershave,ASLFP3W5DBWKAGJG,2021-10-01,293.0,2.0
Aftershave,ASLFP3W5DBWKAGJG,2021-10-02,305.0,2.0
Aftershave,ASLFP3W5DBWKAGJG,2021-10-03,297.0,2.0
Aftershave,ASLFPGN2GJMVSRFK,2021-10-01,301.0,25.0
Aftershave,ASLFPGN2GJMVSRFK,2021-10-02,207.0,25.0
Aftershave,ASLFPGN2GJMVSRFK,2021-10-04,173.0,25.0
Aftershave,ASLFPGN2GJMVSRFK,2021-10-05,161.0,25.0
Aftershave,ASLFPGN68YWHF3QY,2021-10-01,344.0,104.0
Aftershave,ASLFPGN68YWHF3QY,2021-10-03,189.0,104.0
Aftershave,ASLFPGNEFJZTFUAZ,2021-10-01,74.0,31.0
Aftershave,ASLFPGNEFJZTFUAZ,2021-10-02,75.0,31.0
Aftershave,ASLFPGNEFJZTFUAZ,2021-10-04,78.0,33.0
Aftershave,ASLFPGNEFJZTFUAZ,2021-10-05,73.0,33.0
Aftershave,ASLFPSF76JEURGTZ,2021-10-01,12.0,217.0
Aftershave,ASLFPSF76JEURGTZ,2021-10-02,20.0,218.0
Aftershave,ASLFPSF76JEURGTZ,2021-10-03,6.0,221.0
Aftershave,ASLFPSF76JEURGTZ,2021-10-04,36.0,221.0
Aftershave,ASLFPSF76JEURGTZ,2021-10-05,28.0,221.0
Aftershave,ASLFPTG75QXFVP8Y,2021-10-01,151.0,17.0
Aftershave,ASLFPTG75QXFVP8Y,2021-10-02,162.0,17.0
Aftershave,ASLFPTG75QXFVP8Y,2021-10-03,115.0,17.0
Aftershave,ASLFPYKR9GFZA7V6,2021-10-05,361.0,1.0
Aftershave,ASLFRHWQA4HWHWAU,2021-10-01,58.0,21.0
Aftershave,ASLFRHWQA4HWHWAU,2021-10-02,55.0,21.0
Aftershave,ASLFRHWQA4HWHWAU,2021-10-03,55.0,21.0
Aftershave,ASLFS93ZZ8BQNZJF,2021-10-01,389.0,5.0
Aftershave,ASLFS93ZZ8BQNZJF,2021-10-02,383.0,5.0
Aftershave,ASLFS93ZZ8BQNZJF,2021-10-03,379.0,5.0
Aftershave,ASLFS93ZZ8BQNZJF,2021-10-05,383.0,5.0
Aftershave,ASLFSBK6K7KEEZ9W,2021-10-01,126.0,18.0
Aftershave,ASLFSBK6K7KEEZ9W,2021-10-03,142.0,18.0
Aftershave,ASLFSHSXGHYZHGJT,2021-10-01,320.0,5.0
Aftershave,ASLFSHSXGHYZHGJT,2021-10-02,303.0,5.0
Aftershave,ASLFSHSXGHYZHGJT,2021-10-03,295.0,5.0
Aftershave,ASLFT5FDVZS5AG2Q,2021-10-02,173.0,162.0
Aftershave,ASLFTCZECFZ5C8G7,2021-10-02,89.0,33.0
Aftershave,ASLFTFGXZYCUQYJQ,2021-10-01,394.0,6.0
Aftershave,ASLFTFGXZYCUQYJQ,2021-10-02,393.0,6.0
Aftershave,ASLFTFGXZYCUQYJQ,2021-10-03,389.0,6.0
Aftershave,ASLFTFGXZYCUQYJQ,2021-10-05,389.0,6.0
Aftershave,ASLFTN8MGEZ6JSWU,2021-10-05,38.0,36.0
Aftershave,ASLFTN8MQHATR9FH,2021-10-02,39.0,21.0
Aftershave,ASLFTN8MQHATR9FH,2021-10-05,39.0,21.0
Aftershave,ASLFTP9NUFM5WJY8,2021-10-01,363.0,6.0
Aftershave,ASLFTP9NUFM5WJY8,2021-10-02,366.0,6.0
Aftershave,ASLFTP9NUFM5WJY8,2021-10-03,363.0,6.0
Aftershave,ASLFTP9NUFM5WJY8,2021-10-05,386.0,6.0
Aftershave,ASLFTPJZFXNYVSZV,2021-10-03,357.0,5.0
Aftershave,ASLFTPK38MFAPT35,2021-10-01,378.0,8.0
Aftershave,ASLFTPK38MFAPT35,2021-10-02,379.0,8.0
Aftershave,ASLFTPK38MFAPT35,2021-10-03,375.0,8.0
Aftershave,ASLFTPK38MFAPT35,2021-10-05,374.0,8.0
Aftershave,ASLFTQXRXJNZVQEB,2021-10-02,123.0,52.0
Aftershave,ASLFTQXRXJNZVQEB,2021-10-03,121.0,52.0
Aftershave,ASLFTQXRXJNZVQEB,2021-10-04,129.0,52.0
Aftershave,ASLFTQXRXJNZVQEB,2021-10-05,125.0,53.0
Aftershave,ASLFTZN9XVAKUR6H,2021-10-01,347.0,31.0
Aftershave,ASLFTZN9XVAKUR6H,2021-10-05,333.0,31.0
Aftershave,ASLFUFVZFTHWMM4B,2021-10-03,370.0,3.0
Aftershave,ASLFUFVZFTHWMM4B,2021-10-05,375.0,3.0
Aftershave,ASLFVBHZMNSS8GUZ,2021-10-01,348.0,21.0
Aftershave,ASLFVBHZMNSS8GUZ,2021-10-02,350.0,21.0
Aftershave,ASLFVBHZMNSS8GUZ,2021-10-03,343.0,21.0
Aftershave,ASLFVBHZMNSS8GUZ,2021-10-05,347.0,21.0
Aftershave,ASLFVTYCQTBVGKFG,2021-10-01,379.0,8.0
Aftershave,ASLFVTYCQTBVGKFG,2021-10-02,377.0,8.0
Aftershave,ASLFVTYCQTBVGKFG,2021-10-03,373.0,8.0
Aftershave,ASLFVTYCQTBVGKFG,2021-10-05,390.0,10.0
Aftershave,ASLFW8AXKMWYRP2H,2021-10-01,194.0,10.0
Aftershave,ASLFW8AXKMWYRP2H,2021-10-03,159.0,10.0
Aftershave,ASLFW8AXKMWYRP2H,2021-10-04,162.0,10.0
Aftershave,ASLFX3SCHYHQRZ3N,2021-10-01,47.0,22.0
Aftershave,ASLFX3SCHYHQRZ3N,2021-10-02,45.0,22.0
Aftershave,ASLFX3SCHYHQRZ3N,2021-10-04,146.0,22.0
Aftershave,ASLFX3SCHYHQRZ3N,2021-10-05,135.0,22.0
Aftershave,ASLFX3SEYSVVBVQW,2021-10-03,62.0,19.0
Aftershave,ASLFX3SEYSVVBVQW,2021-10-04,70.0,19.0
Aftershave,ASLFX3SEYSVVBVQW,2021-10-05,65.0,19.0
Aftershave,ASLFX3UBJQHZA98S,2021-10-01,65.0,27.0
Aftershave,ASLFX3UBJQHZA98S,2021-10-02,49.0,27.0
Aftershave,ASLFX3UBJQHZA98S,2021-10-04,59.0,27.0
Aftershave,ASLFX3UBJQHZA98S,2021-10-05,57.0,27.0
Aftershave,ASLFX5HYEMQHWGBD,2021-10-04,56.0,316.0
Aftershave,ASLFX5HYEMQHWGBD,2021-10-05,52.0,319.0
Aftershave,ASLFXDJ9MWMYNRMK,2021-10-01,49.0,88.0
Aftershave,ASLFXDJ9MWMYNRMK,2021-10-02,50.0,88.0
Aftershave,ASLFXDJ9MWMYNRMK,2021-10-03,51.0,88.0
Aftershave,ASLFXDJ9MWMYNRMK,2021-10-04,42.0,88.0
Aftershave,ASLFXTFZ3SAEPZJY,2021-10-01,86.0,6.0
Aftershave,ASLFXZRUJWP9KFU8,2021-10-01,99.0,17.0
Aftershave,ASLFXZRUJWP9KFU8,2021-10-02,90.0,17.0
Aftershave,ASLFXZRUJWP9KFU8,2021-10-03,90.0,17.0
Aftershave,ASLFXZRUJWP9KFU8,2021-10-04,111.0,17.0
Aftershave,ASLFXZRUJWP9KFU8,2021-10-05,123.0,17.0
Aftershave,ASLFYE22YZZU2HRJ,2021-10-01,269.0,3.0
Aftershave,ASLFYE22YZZU2HRJ,2021-10-02,197.0,3.0
Aftershave,ASLFYE22YZZU2HRJ,2021-10-03,187.0,3.0
Aftershave,ASLFYE22YZZU2HRJ,2021-10-04,65.0,3.0
Aftershave,ASLFYE22YZZU2HRJ,2021-10-05,62.0,4.0
Aftershave,ASLFYHN8QHFMZZCF,2021-10-01,121.0,14.0
Aftershave,ASLFYHN8QHFMZZCF,2021-10-02,370.0,14.0
Aftershave,ASLFYHUUVT5ASGYH,2021-10-02,201.0,35.0
Aftershave,ASLFYHUUVT5ASGYH,2021-10-05,291.0,36.0
Aftershave,ASLFYJQEGZHGYQGB,2021-10-02,369.0,1.0
Aftershave,ASLFYJQEGZHGYQGB,2021-10-03,349.0,1.0
Aftershave,ASLFYJQEGZHGYQGB,2021-10-05,341.0,1.0
Aftershave,ASLFZ6U4Q3HKCPZH,2021-10-01,200.0,33.0
Aftershave,ASLFZ6U4Q3HKCPZH,2021-10-02,166.0,33.0
Aftershave,ASLFZ6U4Q3HKCPZH,2021-10-04,157.0,33.0
Aftershave,ASLFZ6U4Q3HKCPZH,2021-10-05,163.0,33.0
Aftershave,ASLFZXS4K3GS7J9R,2021-10-01,294.0,28.0
Aftershave,ASLFZXS4K3GS7J9R,2021-10-05,321.0,28.0
Aftershave,ASLG2736FZUVQZEH,2021-10-01,354.0,6.0
Aftershave,ASLG2736FZUVQZEH,2021-10-02,351.0,6.0
Aftershave,ASLG2736FZUVQZEH,2021-10-03,346.0,6.0
Aftershave,ASLG2736FZUVQZEH,2021-10-05,343.0,6.0
Aftershave,ASLG28VZWGPFDNCG,2021-10-01,345.0,28.0
Aftershave,ASLG28VZWGPFDNCG,2021-10-02,333.0,28.0
Aftershave,ASLG28VZWGPFDNCG,2021-10-03,326.0,28.0
Aftershave,ASLG28VZWGPFDNCG,2021-10-05,346.0,28.0
Aftershave,ASLG2HJHY5T2VUVZ,2021-10-01,119.0,46.0
Aftershave,ASLG2HJHY5T2VUVZ,2021-10-04,143.0,46.0
Aftershave,ASLG2NMPJVXUPGFU,2021-10-01,321.0,6.0
Aftershave,ASLG2NMPJVXUPGFU,2021-10-02,205.0,6.0
Aftershave,ASLG2NMPJVXUPGFU,2021-10-05,303.0,7.0
Aftershave,ASLG4AJYJWTUZRW5,2021-10-01,177.0,7.0
Aftershave,ASLG4AJYJWTUZRW5,2021-10-02,199.0,7.0
Aftershave,ASLG4AJYJWTUZRW5,2021-10-03,190.0,7.0
Aftershave,ASLG4AJYJWTUZRW5,2021-10-04,135.0,7.0
Aftershave,ASLG4AJYJWTUZRW5,2021-10-05,127.0,7.0
Aftershave,ASLG4AK3GGMX4CDY,2021-10-03,194.0,4.0
Aftershave,ASLG4AK3GGMX4CDY,2021-10-04,154.0,4.0
Aftershave,ASLG4AK3GGMX4CDY,2021-10-05,171.0,4.0
Aftershave,ASLG4AKZEBMUFP5Y,2021-10-02,163.0,4.0
Aftershave,ASLG4AKZEBMUFP5Y,2021-10-04,234.0,4.0
Aftershave,ASLG4AKZEBMUFP5Y,2021-10-05,213.0,4.0
Aftershave,ASLG4FQBGDEKZEKW,2021-10-03,77.0,3.0
Aftershave,ASLG4FQBGDEKZEKW,2021-10-04,57.0,4.0
Aftershave,ASLG4FQBGDEKZEKW,2021-10-05,40.0,4.0
Aftershave,ASLG4JABGWV4V3NY,2021-10-01,69.0,41.0
Aftershave,ASLG4JABGWV4V3NY,2021-10-02,65.0,41.0
Aftershave,ASLG4JABGWV4V3NY,2021-10-03,57.0,42.0
Aftershave,ASLG4JABGWV4V3NY,2021-10-04,58.0,42.0
Aftershave,ASLG4JABGWV4V3NY,2021-10-05,74.0,44.0
Aftershave,ASLG6GYXV4PCZTWY,2021-10-01,137.0,3.0
Aftershave,ASLG6GYXV4PCZTWY,2021-10-02,134.0,3.0
Aftershave,ASLG6GYXV4PCZTWY,2021-10-04,138.0,4.0
Aftershave,ASLG6GYXV4PCZTWY,2021-10-05,130.0,4.0
Aftershave,ASLGF59TCJJRDKQG,2021-10-01,156.0,10.0
Aftershave,ASLGF59TCJJRDKQG,2021-10-02,142.0,10.0
Aftershave,ASLGF59TCJJRDKQG,2021-10-04,134.0,10.0
Aftershave,ASLGF59TCJJRDKQG,2021-10-05,158.0,10.0
Aftershave,ASLGFBV3NFGJHAG8,2021-10-01,54.0,32.0
Aftershave,ASLGFBV3NFGJHAG8,2021-10-02,61.0,32.0
Aftershave,ASLGFBV3NFGJHAG8,2021-10-03,45.0,32.0
Aftershave,ASLGFBV3NFGJHAG8,2021-10-04,45.0,32.0
Aftershave,ASLGFBV3NFGJHAG8,2021-10-05,54.0,32.0
Aftershave,ASLGFBVFCETJRPXD,2021-10-01,41.0,17.0
Aftershave,ASLGFBVFCETJRPXD,2021-10-03,42.0,17.0
Aftershave,ASLGFBVFCETJRPXD,2021-10-04,50.0,17.0
Aftershave,ASLGFBVZKAWPHNGW,2021-10-03,54.0,37.0
Aftershave,ASLGFBVZKAWPHNGW,2021-10-04,47.0,37.0
Aftershave,ASLGFBVZKAWPHNGW,2021-10-05,42.0,37.0
Aftershave,ASLGFR2WHTD2XUZX,2021-10-04,130.0,44.0
Aftershave,ASLGFR2WHTD2XUZX,2021-10-05,157.0,44.0
Aftershave,ASLGFRGDGF2UBYK2,2021-10-02,98.0,81.0
Aftershave,ASLGFRGDGF2UBYK2,2021-10-03,97.0,81.0
Aftershave,ASLGFRGDGF2UBYK2,2021-10-05,197.0,83.0
Aftershave,ASLGFRJFEJBBGZZE,2021-10-01,109.0,31.0
Aftershave,ASLGFRJFEJBBGZZE,2021-10-02,113.0,31.0
Aftershave,ASLGFSH8W8BBNF6W,2021-10-02,77.0,12.0
Aftershave,ASLGFSH8W8BBNF6W,2021-10-03,74.0,12.0
Aftershave,ASLGFSH8W8BBNF6W,2021-10-04,114.0,12.0
Aftershave,ASLGFSH8W8BBNF6W,2021-10-05,111.0,12.0
Aftershave,ASLGFUQQHETQZFZF,2021-10-01,112.0,26.0
Aftershave,ASLGFUR8AX83TPWB,2021-10-01,377.0,10.0
Aftershave,ASLGFUR8AX83TPWB,2021-10-02,382.0,10.0
Aftershave,ASLGFUR8AX83TPWB,2021-10-03,378.0,10.0
Aftershave,ASLGFUR8AX83TPWB,2021-10-05,379.0,10.0
Aftershave,ASLGFZGTGQC7J852,2021-10-01,127.0,31.0
Aftershave,ASLGFZGTGQC7J852,2021-10-04,98.0,31.0
Aftershave,ASLGY2AGGRN2HNXR,2021-10-01,40.0,59.0
Aftershave,ASLGY3CTYMZE6VXS,2021-10-04,20.0,366.0
Aftershave,ASLGY6F6PHFZ9EXZ,2021-10-01,80.0,5.0
Aftershave,ASLGY6F6PHFZ9EXZ,2021-10-03,98.0,5.0
Aftershave,ASLGY6F6PHFZ9EXZ,2021-10-04,97.0,5.0
Aftershave,ASLGY6F6PHFZ9EXZ,2021-10-05,87.0,6.0
Aftershave,ASLGYEEXFBKEFZV5,2021-10-03,199.0,218.0
Aftershave,ASLGYEEXFBKEFZV5,2021-10-05,323.0,222.0
Aftershave,ASLGYF873E9VHYQX,2021-10-02,149.0,8.0
Aftershave,ASLGYF873E9VHYQX,2021-10-03,146.0,8.0
Aftershave,ASLGYF873E9VHYQX,2021-10-05,273.0,8.0
Aftershave,ASLGYF92SN65QJDJ,2021-10-02,321.0,4.0
Aftershave,ASLGYF92SN65QJDJ,2021-10-05,297.0,4.0
Aftershave,ASLGYRRY2SCVMDAY,2021-10-01,73.0,16.0
Aftershave,ASLGYRRY2SCVMDAY,2021-10-03,125.0,17.0
Aftershave,ASLGYRRYX2FADF9Q,2021-10-04,22.0,17.0
Aftershave,ASLGYWFESBCDXU66,2021-10-01,291.0,3.0
Aftershave,ASLGYWFESBCDXU66,2021-10-03,198.0,4.0
Aftershave,ASLGYWFESBCDXU66,2021-10-04,195.0,4.0
Aftershave,ASLGYZ23T6ZZXDNH,2021-10-01,396.0,4.0
Aftershave,ASLGYZ23T6ZZXDNH,2021-10-02,391.0,4.0
Aftershave,ASLGYZ23T6ZZXDNH,2021-10-03,36.0,4.0
Aftershave,ASLGYZ23T6ZZXDNH,2021-10-05,377.0,4.0
Aftershave,ASLGYZ45DBX76PVG,2021-10-01,145.0,4.0
Aftershave,ASLGYZ45DBX76PVG,2021-10-02,129.0,4.0
Aftershave,ASLGYZ45DBX76PVG,2021-10-03,40.0,4.0
Aftershave,ASLGYZ45DBX76PVG,2021-10-05,99.0,4.0
Aftershave,ASSD96H6BTZAEVEG,2021-10-01,15.0,1424.0
Aftershave,ASSD96H6BTZAEVEG,2021-10-02,19.0,1424.0
Aftershave,ASSD96H6BTZAEVEG,2021-10-03,18.0,1428.0
Aftershave,ASSD96H6BTZAEVEG,2021-10-04,18.0,1428.0
Aftershave,ASSD96H6BTZAEVEG,2021-10-05,18.0,1430.0
Aftershave,ASSD96H6ZH5WGZPH,2021-10-01,28.0,1344.0
Aftershave,ASSD96H6ZH5WGZPH,2021-10-02,27.0,1346.0
Aftershave,ASSD96H6ZH5WGZPH,2021-10-03,19.0,1347.0
Aftershave,ASSD96H6ZH5WGZPH,2021-10-04,23.0,1347.0
Aftershave,ASSD96H6ZH5WGZPH,2021-10-05,23.0,1348.0
Aftershave,ASSDRYQQGBYA7A32,2021-10-01,85.0,328.0
Aftershave,ASSDRYQQGBYA7A32,2021-10-04,85.0,328.0
Aftershave,ASSDRYQQGBYA7A32,2021-10-05,22.0,329.0
Aftershave,ASSDRYQQGZ5AFZCZ,2021-10-01,107.0,34.0
Aftershave,ASSDRYQQGZ5AFZCZ,2021-10-04,109.0,34.0
Aftershave,ASSEX985ZSWA8FHP,2021-10-01,186.0,12.0
Aftershave,ASSEX985ZSWA8FHP,2021-10-05,245.0,12.0
Aftershave,ASSFGQXEFWYKZH3E,2021-10-03,41.0,211.0
Aftershave,ASSFGQXEFWYKZH3E,2021-10-04,49.0,212.0
Aftershave,ASSFGQXEFWYKZH3E,2021-10-05,61.0,212.0
Aftershave,ASSFGR35QMC4HUHC,2021-10-02,86.0,44.0
Aftershave,ASSFGR35QMC4HUHC,2021-10-03,85.0,44.0
Aftershave,ASSFGR35QMC4HUHC,2021-10-04,113.0,44.0
Aftershave,ASSFGR35QMC4HUHC,2021-10-05,109.0,45.0
Aftershave,ASSFGR3HTJVQ3AZD,2021-10-01,81.0,29.0
Aftershave,ASSFGR3HTJVQ3AZD,2021-10-02,95.0,29.0
Aftershave,ASSFGR3HTJVQ3AZD,2021-10-04,103.0,29.0
Aftershave,ASSFGU8PTDHDAGJF,2021-10-01,87.0,29.0
Aftershave,ASSFGU8PTDHDAGJF,2021-10-05,119.0,29.0
Aftershave,ASSFGYKJ6RDVZ9ZV,2021-10-01,103.0,127.0
Aftershave,ASSFGYKJ6RDVZ9ZV,2021-10-03,105.0,127.0
Aftershave,ASSFGYKJ6RDVZ9ZV,2021-10-04,107.0,127.0
Aftershave,ASSFGYKJ6RDVZ9ZV,2021-10-05,98.0,127.0
Aftershave,ASSFGYKJGERCZNZN,2021-10-03,309.0,149.0
Aftershave,ASSFGYKJKU5JCT7Q,2021-10-01,90.0,78.0
Aftershave,ASSFGYKJKU5JCT7Q,2021-10-02,81.0,78.0
Aftershave,ASSFGYKJKU5JCT7Q,2021-10-05,118.0,79.0
Aftershave,ASSFGYKJMBVGFYT4,2021-10-02,85.0,4.0
Aftershave,ASSFGYKJMBVGFYT4,2021-10-04,94.0,4.0
Aftershave,ASSFGYKJMBVGFYT4,2021-10-05,86.0,4.0
Aftershave,ASSFGYKJMGNGZZGZ,2021-10-01,76.0,128.0
Aftershave,ASSFGYKJMGNGZZGZ,2021-10-05,117.0,130.0
Aftershave,ASSFGYKJSEH39XBA,2021-10-02,325.0,73.0
Aftershave,ASSFGYKJSEH39XBA,2021-10-05,301.0,73.0
Aftershave,ASSFGYKK58FQZFAS,2021-10-01,53.0,4.0
Aftershave,ASSFGYKK58FQZFAS,2021-10-02,78.0,4.0
Aftershave,ASSFGYKK58FQZFAS,2021-10-03,75.0,4.0
Aftershave,ASSFGYKKCWJ2RHMH,2021-10-01,373.0,11.0
Aftershave,ASSFGYKKCWJ2RHMH,2021-10-02,365.0,11.0
Aftershave,ASSFGYKKCWJ2RHMH,2021-10-03,362.0,11.0
Aftershave,ASSFGYKKKTQDHYSD,2021-10-01,306.0,152.0
Aftershave,ASSFGYKKKTQDHYSD,2021-10-02,295.0,152.0
Aftershave,ASSFGYKKKTQDHYSD,2021-10-03,287.0,152.0
Aftershave,ASSFGYKKKTQDHYSD,2021-10-05,345.0,152.0
Aftershave,ASSFGYKKNSZDSESR,2021-10-03,103.0,102.0
Aftershave,ASSFGYKKNSZDSESR,2021-10-04,83.0,102.0
Aftershave,ASSFGYKKP4Q4PYSA,2021-10-01,93.0,31.0
Aftershave,ASSFGYKKP4Q4PYSA,2021-10-02,117.0,31.0
Aftershave,ASSFGYKKP4Q4PYSA,2021-10-03,114.0,31.0
Aftershave,ASSFGYKKVEFKDAQZ,2021-10-02,342.0,41.0
Aftershave,ASSFGYKKVEFKDAQZ,2021-10-05,378.0,41.0
Aftershave,ASSFJV7GYAZKAQYW,2021-10-01,110.0,290.0
Aftershave,ASSFJV7GYAZKAQYW,2021-10-02,110.0,290.0
Aftershave,ASSFJV7GYAZKAQYW,2021-10-03,107.0,293.0
Aftershave,ASSFJV7GYAZKAQYW,2021-10-04,91.0,293.0
Aftershave,PERD8AYGETVJQPFU,2021-10-01,274.0,26.0
Aftershave,PERD8AYGETVJQPFU,2021-10-02,202.0,26.0
Aftershave,PERD8AYJCAPH8DFF,2021-10-01,23.0,1383.0
Aftershave,PERD8AYJCAPH8DFF,2021-10-02,15.0,1383.0
Aftershave,SHLEZQR4UUGCDKSG,2021-10-02,313.0,7.0
Aftershave,SHLF6NDVGPWWA4KT,2021-10-01,326.0,11.0
Aftershave,SHLF6NDVGPWWA4KT,2021-10-03,301.0,11.0
Aftershave,SHLFNY7W3SQMSSXX,2021-10-01,2.0,40.0
Aftershave,SHLFNY7W3SQMSSXX,2021-10-02,6.0,40.0
Aftershave,SHLFNY7W3SQMSSXX,2021-10-03,65.0,40.0
Aftershave,SHLFNY7W3SQMSSXX,2021-10-04,6.0,40.0
Aftershave,SHLFNY7W3SQMSSXX,2021-10-05,6.0,41.0
Aftershave,SHLFNY7XGAGJA6CB,2021-10-01,6.0,30.0
Aftershave,SHLFNY7XGAGJA6CB,2021-10-02,12.0,30.0
Aftershave,SHLFNY7XGAGJA6CB,2021-10-03,331.0,31.0
Aftershave,SHLFNY7XGAGJA6CB,2021-10-04,16.0,31.0
Aftershave,SHLFNY7XGAGJA6CB,2021-10-05,20.0,31.0
Shaving Blades,DHYFH2NYXAXHVZWT,2021-10-01,36.0,659.0
Shaving Blades,DHYFH2NYXAXHVZWT,2021-10-02,36.0,659.0
Shaving Blades,DHYFH2NYXAXHVZWT,2021-10-03,33.0,659.0
Shaving Blades,DHYFH2NYXAXHVZWT,2021-10-04,35.0,662.0
Shaving Blades,DHYFH2NZNK32XBBK,2021-10-01,61.0,57.0
Shaving Blades,DHYFH2NZNK32XBBK,2021-10-02,50.0,58.0
Shaving Blades,DHYFH2NZNK32XBBK,2021-10-05,63.0,60.0
Shaving Blades,SHBEB2HNQ7UMZYCZ,2021-10-01,63.0,299.0
Shaving Blades,SHBEB2HNQ7UMZYCZ,2021-10-02,54.0,299.0
Shaving Blades,SHBEB2HNQ7UMZYCZ,2021-10-03,51.0,299.0
Shaving Blades,SHBEB2HNQ7UMZYCZ,2021-10-05,22.0,300.0
Shaving Blades,SHBEDCTUAR8FXVKG,2021-10-01,58.0,280.0
Shaving Blades,SHBEDCTUAR8FXVKG,2021-10-02,45.0,280.0
Shaving Blades,SHBEDCTUAR8FXVKG,2021-10-03,46.0,280.0
Shaving Blades,SHBEDCTUAR8FXVKG,2021-10-04,42.0,280.0
Shaving Blades,SHBEDCTUAR8FXVKG,2021-10-05,51.0,280.0
Shaving Blades,SHBEQ8AYEJ85DMTV,2021-10-01,50.0,90.0
Shaving Blades,SHBEQ8AYEJ85DMTV,2021-10-02,38.0,90.0
Shaving Blades,SHBEQ8AYEJ85DMTV,2021-10-03,36.0,90.0
Shaving Blades,SHBEQ8AYEJ85DMTV,2021-10-04,46.0,90.0
Shaving Blades,SHBEQ8AYEJ85DMTV,2021-10-05,47.0,90.0
Shaving Blades,SHBESZYGCZSCHCRW,2021-10-01,45.0,109.0
Shaving Blades,SHBESZYGCZSCHCRW,2021-10-02,39.0,109.0
Shaving Blades,SHBESZYGCZSCHCRW,2021-10-03,39.0,109.0
Shaving Blades,SHBETFK7ZU5HDGZP,2021-10-01,41.0,243.0
Shaving Blades,SHBETFK7ZU5HDGZP,2021-10-02,32.0,243.0
Shaving Blades,SHBETFK7ZU5HDGZP,2021-10-03,37.0,243.0
Shaving Blades,SHBETFK7ZU5HDGZP,2021-10-04,40.0,243.0
Shaving Blades,SHBETFK7ZU5HDGZP,2021-10-05,41.0,243.0
Shaving Blades,SHBETGRTFBBWYN9W,2021-10-01,135.0,12.0
Shaving Blades,SHBETGRTFBBWYN9W,2021-10-02,138.0,12.0
Shaving Blades,SHBETGRTFBBWYN9W,2021-10-03,137.0,12.0
Shaving Blades,SHBETGRTFBBWYN9W,2021-10-04,138.0,12.0
Shaving Blades,SHBEU9GCA4RN44B8,2021-10-01,220.0,6.0
Shaving Blades,SHBEU9GCA4RN44B8,2021-10-02,171.0,6.0
Shaving Blades,SHBEU9GCA4RN44B8,2021-10-03,179.0,6.0
Shaving Blades,SHBEU9GCA4RN44B8,2021-10-04,218.0,6.0
Shaving Blades,SHBEUYNYWZH8QSFH,2021-10-01,258.0,7.0
Shaving Blades,SHBEUYNYWZH8QSFH,2021-10-02,265.0,7.0
Shaving Blades,SHBEUYNYWZH8QSFH,2021-10-03,266.0,7.0
Shaving Blades,SHBEUYNYWZH8QSFH,2021-10-04,238.0,7.0
Shaving Blades,SHBEW94PDBDQ8NJZ,2021-10-01,104.0,54.0
Shaving Blades,SHBEW94PDBDQ8NJZ,2021-10-02,108.0,54.0
Shaving Blades,SHBEW94PDBDQ8NJZ,2021-10-03,110.0,54.0
