Product_ID,Product_Price,Product_Quantity,Created_At,Category_ID,Volume
1003505,1249,,2021-10-24,8441,
1003505,1249,,2021-10-25,8441,
1003505,1249,,2021-10-26,8441,
1003505,1249,,2021-10-27,8441,
1003505,1249,,2021-10-22,8444,
1003505,1249,,2021-10-23,8444,
1003505,1249,,2021-10-24,8444,
1003505,1249,,2021-10-25,8444,
1003505,1249,,2021-10-26,8444,
1003505,1249,,2021-10-27,8444,
1003505,1249,,2021-10-22,8448,
1003505,1249,,2021-10-23,8448,
1003505,1249,,2021-10-24,8448,
1003505,1249,,2021-10-25,8448,
1003505,1249,,2021-10-26,8448,
1003506,449,,2021-10-22,595,
1003506,449,,2021-10-23,595,
1003506,449,,2021-10-24,595,
1003506,449,,2021-10-25,595,
1003506,449,,2021-10-26,595,
1003506,449,,2021-10-27,595,
1003506,449,,2021-10-22,8393,
1003506,449,,2021-10-23,8393,
1003506,449,,2021-10-24,8393,
1003506,449,,2021-10-25,8393,
1003506,449,,2021-10-26,8393,
1003506,449,,2021-10-27,8393,
1003506,449,,2021-10-22,8397,
1003506,449,,2021-10-23,8397,
1003506,449,,2021-10-24,8397,
1003506,449,,2021-10-25,8397,
1003506,449,,2021-10-26,8397,
1003506,449,,2021-10-27,8397,
1003506,449,,2021-10-22,8399,
1003506,449,,2021-10-23,8399,
1003506,449,,2021-10-24,8399,
1003506,449,,2021-10-25,8399,
1003506,449,,2021-10-26,8399,
1003506,449,,2021-10-27,8399,
1003506,449,,2021-10-22,8401,
1003506,449,,2021-10-23,8401,
1003506,449,,2021-10-24,8401,
1003506,449,,2021-10-25,8401,
1003506,449,,2021-10-26,8401,
1003506,449,,2021-10-27,8401,
1003506,449,,2021-10-22,8435,
1003506,449,,2021-10-23,8435,
1003506,449,,2021-10-24,8435,
1003506,449,,2021-10-25,8435,
1003506,449,,2021-10-26,8435,
1003506,449,,2021-10-27,8435,
1003506,449,,2021-10-22,8437,
1003506,449,,2021-10-23,8437,
1003506,449,,2021-10-24,8437,
1003506,449,,2021-10-25,8437,
1003506,449,,2021-10-26,8437,
1003506,449,,2021-10-27,8437,
1003506,449,,2021-10-22,8440,
1003506,449,,2021-10-23,8440,
1003506,449,,2021-10-24,8440,
1003506,449,,2021-10-25,8440,
1003506,449,,2021-10-26,8440,
1003506,449,,2021-10-27,8440,
1003506,449,,2021-10-22,8441,
1003506,449,,2021-10-23,8441,
1003506,449,,2021-10-24,8441,
1003506,449,,2021-10-25,8441,
1003506,449,,2021-10-26,8441,
1003506,449,,2021-10-27,8441,
1003506,449,,2021-10-22,8444,
1003506,449,,2021-10-23,8444,
1003506,449,,2021-10-24,8444,
1003506,449,,2021-10-25,8444,
1003506,449,,2021-10-26,8444,
1003506,449,,2021-10-27,8444,
1003506,449,,2021-10-22,8448,
1003506,449,,2021-10-23,8448,
1003506,449,,2021-10-24,8448,
1003506,449,,2021-10-25,8448,
1003506,449,,2021-10-26,8448,
1003506,449,,2021-10-27,8448,
1003507,749,,2021-10-22,595,
1003507,749,,2021-10-23,595,
1003507,749,,2021-10-24,595,
1003507,749,,2021-10-25,595,
1003507,749,,2021-10-26,595,
1003507,749,,2021-10-27,595,
1003507,749,,2021-10-22,8393,
1003507,749,,2021-10-23,8393,
1003507,749,,2021-10-24,8393,
1003507,749,,2021-10-25,8393,
1003507,749,,2021-10-26,8393,
1003507,749,,2021-10-27,8393,
1003507,749,,2021-10-22,8397,
1003507,749,,2021-10-23,8397,
1003507,749,,2021-10-24,8397,
1003507,749,,2021-10-25,8397,
1003507,749,,2021-10-26,8397,
1003507,749,,2021-10-27,8397,
1003507,749,,2021-10-22,8399,
1003507,749,,2021-10-23,8399,
1003507,749,,2021-10-24,8399,
1003507,749,,2021-10-25,8399,
1003507,749,,2021-10-26,8399,
1003507,749,,2021-10-27,8399,
1003507,749,,2021-10-22,8401,
1003507,749,,2021-10-23,8401,
1003507,749,,2021-10-24,8401,
1003507,749,,2021-10-25,8401,
1003507,749,,2021-10-26,8401,
1003507,749,,2021-10-27,8401,
1003507,749,,2021-10-22,8435,
1003507,749,,2021-10-23,8435,
1003507,749,,2021-10-24,8435,
1003507,749,,2021-10-25,8435,
1003507,749,,2021-10-26,8435,
1003507,749,,2021-10-27,8435,
1003507,749,,2021-10-22,8437,
1003507,749,,2021-10-23,8437,
1003507,749,,2021-10-24,8437,
1003507,749,,2021-10-25,8437,
1003507,749,,2021-10-26,8437,
1003507,749,,2021-10-27,8437,
1003507,749,,2021-10-22,8440,
1003507,749,,2021-10-23,8440,
1003507,749,,2021-10-24,8440,
1003507,749,,2021-10-25,8440,
1003507,749,,2021-10-26,8440,
1003507,749,,2021-10-27,8440,
1003507,749,,2021-10-22,8441,
1003507,749,,2021-10-23,8441,
1003507,749,,2021-10-24,8441,
1003507,749,,2021-10-25,8441,
1003507,749,,2021-10-26,8441,
1003507,749,,2021-10-27,8441,
1003507,749,,2021-10-22,8444,
1003507,749,,2021-10-23,8444,
1003507,749,,2021-10-24,8444,
1003507,749,,2021-10-25,8444,
1003507,749,,2021-10-26,8444,
1003507,749,,2021-10-27,8444,
1003507,749,,2021-10-22,8448,
1003507,749,,2021-10-23,8448,
1003507,749,,2021-10-24,8448,
1003507,749,,2021-10-25,8448,
1003507,749,,2021-10-26,8448,
1003507,749,,2021-10-27,8448,
1003508,1550,,2021-10-22,595,
1003508,1550,,2021-10-23,595,
1003508,1550,,2021-10-24,595,
1003508,1550,,2021-10-25,595,
1003508,1550,,2021-10-26,595,
1003508,1550,,2021-10-27,595,
1003508,1550,,2021-10-22,8393,
1003508,1550,,2021-10-23,8393,
1003508,1550,,2021-10-24,8393,
1003508,1550,,2021-10-25,8393,
1003508,1550,,2021-10-26,8393,
1003508,1550,,2021-10-27,8393,
1003508,1550,,2021-10-22,8397,
1003508,1550,,2021-10-23,8397,
1003508,1550,,2021-10-24,8397,
1003508,1550,,2021-10-25,8397,
1003508,1550,,2021-10-26,8397,
1003508,1550,,2021-10-27,8397,
1003508,1550,,2021-10-22,8399,
1003508,1550,,2021-10-23,8399,
1003508,1550,,2021-10-24,8399,
1003508,1550,,2021-10-25,8399,
1003508,1550,,2021-10-26,8399,
1003508,1550,,2021-10-27,8399,
1003508,1550,,2021-10-22,8401,
1003508,1550,,2021-10-23,8401,
1003508,1550,,2021-10-24,8401,
1003508,1550,,2021-10-25,8401,
1003508,1550,,2021-10-26,8401,
1003508,1550,,2021-10-27,8401,
1003508,1550,,2021-10-22,8435,
1003508,1550,,2021-10-23,8435,
1003508,1550,,2021-10-24,8435,
1003508,1550,,2021-10-25,8435,
1003508,1550,,2021-10-26,8435,
1003508,1550,,2021-10-27,8435,
1003508,1550,,2021-10-22,8437,
1003508,1550,,2021-10-23,8437,
1003508,1550,,2021-10-24,8437,
1003508,1550,,2021-10-25,8437,
1003508,1550,,2021-10-26,8437,
1003508,1550,,2021-10-27,8437,
1003508,1550,,2021-10-22,8440,
1003508,1550,,2021-10-23,8440,
1003508,1550,,2021-10-24,8440,
1003508,1550,,2021-10-25,8440,
1003508,1550,,2021-10-26,8440,
1003508,1550,,2021-10-27,8440,
1003508,1550,,2021-10-22,8441,
1003508,1550,,2021-10-23,8441,
1003508,1550,,2021-10-24,8441,
1003508,1550,,2021-10-25,8441,
1003508,1550,,2021-10-26,8441,
1003508,1550,,2021-10-27,8441,
1003508,1550,,2021-10-22,8444,
1003508,1550,,2021-10-23,8444,
1003508,1550,,2021-10-24,8444,
1003508,1550,,2021-10-25,8444,
1003508,1550,,2021-10-26,8444,
1003508,1550,,2021-10-27,8444,
1003508,1550,,2021-10-22,8448,
1003508,1550,,2021-10-23,8448,
1003508,1550,,2021-10-24,8448,
1003508,1550,,2021-10-25,8448,
1003508,1550,,2021-10-26,8448,
1003508,1550,,2021-10-27,8448,
1003542,1850,,2021-10-22,595,
1003542,1850,,2021-10-23,595,
1003542,1850,,2021-10-24,595,
1003542,1850,,2021-10-25,595,
1003542,1850,,2021-10-26,595,
1003542,1850,,2021-10-27,595,
1003542,1850,,2021-10-22,8393,
1003542,1850,,2021-10-23,8393,
1003542,1850,,2021-10-24,8393,
1003542,1850,,2021-10-25,8393,
1003542,1850,,2021-10-26,8393,
1003542,1850,,2021-10-27,8393,
1003542,1850,,2021-10-22,8397,
1003542,1850,,2021-10-23,8397,
1003542,1850,,2021-10-24,8397,
1003542,1850,,2021-10-25,8397,
1003542,1850,,2021-10-26,8397,
1003542,1850,,2021-10-27,8397,
1003542,1850,,2021-10-22,8399,
1003542,1850,,2021-10-23,8399,
1003542,1850,,2021-10-24,8399,
1003542,1850,,2021-10-25,8399,
1003542,1850,,2021-10-26,8399,
1003542,1850,,2021-10-27,8399,
1003542,1850,,2021-10-22,8401,
1003542,1850,,2021-10-23,8401,
1003542,1850,,2021-10-24,8401,
1003542,1850,,2021-10-25,8401,
1003542,1850,,2021-10-26,8401,
1003542,1850,,2021-10-27,8401,
1003542,1850,,2021-10-22,8435,
1003542,1850,,2021-10-23,8435,
1003542,1850,,2021-10-24,8435,
1003542,1850,,2021-10-25,8435,
1003542,1850,,2021-10-26,8435,
1003542,1850,,2021-10-27,8435,
1003542,1850,,2021-10-22,8437,
1003542,1850,,2021-10-23,8437,
1003542,1850,,2021-10-24,8437,
1003542,1850,,2021-10-25,8437,
1003542,1850,,2021-10-26,8437,
1003542,1850,,2021-10-27,8437,
1003542,1850,,2021-10-22,8440,
1003542,1850,,2021-10-23,8440,
1003542,1850,,2021-10-24,8440,
1003542,1850,,2021-10-25,8440,
1003542,1850,,2021-10-26,8440,
1003542,1850,,2021-10-27,8440,
1003542,1850,,2021-10-22,8441,
1003542,1850,,2021-10-23,8441,
1003542,1850,,2021-10-24,8441,
1003542,1850,,2021-10-25,8441,
1003542,1850,,2021-10-26,8441,
1003542,1850,,2021-10-27,8441,
1003542,1850,,2021-10-22,8444,
1003542,1850,,2021-10-23,8444,
1003542,1850,,2021-10-24,8444,
1003542,1850,,2021-10-25,8444,
1003542,1850,,2021-10-26,8444,
1003542,1850,,2021-10-27,8444,
1003542,1850,,2021-10-22,8448,
1003542,1850,,2021-10-23,8448,
1003542,1850,,2021-10-24,8448,
1003542,1850,,2021-10-25,8448,
1003542,1850,,2021-10-26,8448,
1003542,1850,,2021-10-27,8448,
10037,1400,1124.0,2021-10-22,1300,1573600.0
10037,1400,1098.0,2021-10-23,1300,1537200.0
10037,1400,1097.0,2021-10-24,1300,1535800.0
10037,1400,1297.0,2021-10-25,1300,1815800.0
10037,1400,1221.0,2021-10-26,1300,1709400.0
10037,1400,1202.0,2021-10-27,1300,1682800.0
10037,1400,1124.0,2021-10-22,1302,1573600.0
10037,1400,1098.0,2021-10-23,1302,1537200.0
10037,1400,1097.0,2021-10-24,1302,1535800.0
10037,1400,1297.0,2021-10-25,1302,1815800.0
10037,1400,1221.0,2021-10-26,1302,1709400.0
10037,1400,1202.0,2021-10-27,1302,1682800.0
10037,1400,1124.0,2021-10-22,595,1573600.0
10037,1400,1098.0,2021-10-23,595,1537200.0
10037,1400,1097.0,2021-10-24,595,1535800.0
10037,1400,1297.0,2021-10-25,595,1815800.0
10037,1400,1221.0,2021-10-26,595,1709400.0
10037,1400,1202.0,2021-10-27,595,1682800.0
10037,1400,1124.0,2021-10-22,8393,1573600.0
10037,1400,1098.0,2021-10-23,8393,1537200.0
10037,1400,1097.0,2021-10-24,8393,1535800.0
10037,1400,1297.0,2021-10-25,8393,1815800.0
10037,1400,1221.0,2021-10-26,8393,1709400.0
10037,1400,1202.0,2021-10-27,8393,1682800.0
10037,1400,1124.0,2021-10-22,8394,1573600.0
10037,1400,1098.0,2021-10-23,8394,1537200.0
10037,1400,1097.0,2021-10-24,8394,1535800.0
10037,1400,1297.0,2021-10-25,8394,1815800.0
10037,1400,1221.0,2021-10-26,8394,1709400.0
10037,1400,1202.0,2021-10-27,8394,1682800.0
10037,1400,1124.0,2021-10-22,8440,1573600.0
10037,1400,1091.0,2021-10-23,8440,1527400.0
10037,1400,1097.0,2021-10-24,8440,1535800.0
10037,1400,1297.0,2021-10-25,8440,1815800.0
10037,1400,1221.0,2021-10-26,8440,1709400.0
10037,1400,1202.0,2021-10-27,8440,1682800.0
10037,1400,1124.0,2021-10-22,8445,1573600.0
10037,1400,1098.0,2021-10-23,8445,1537200.0
10037,1400,1097.0,2021-10-24,8445,1535800.0
10037,1400,1297.0,2021-10-25,8445,1815800.0
10037,1400,1221.0,2021-10-26,8445,1709400.0
10037,1400,1202.0,2021-10-27,8445,1682800.0
1004534,1449,,2021-10-22,14,
1004534,1449,,2021-10-23,14,
1004534,1449,,2021-10-24,14,
1004534,1449,,2021-10-25,14,
1004534,1449,,2021-10-26,14,
1004534,1449,,2021-10-27,14,
1004534,1449,,2021-10-22,1448,
1004534,1449,,2021-10-23,1448,
1004534,1449,,2021-10-24,1448,
1004534,1449,,2021-10-25,1448,
1004534,1449,,2021-10-26,1448,
1004534,1449,,2021-10-27,1448,
1004534,1449,,2021-10-22,15,
1004534,1449,,2021-10-23,15,
1004534,1449,,2021-10-24,15,
1004534,1449,,2021-10-25,15,
1004534,1449,,2021-10-26,15,
1004534,1449,,2021-10-27,15,
1004534,1449,,2021-10-22,1515,
1004534,1449,,2021-10-23,1515,
1004534,1449,,2021-10-24,1515,
1004534,1449,,2021-10-25,1515,
1004534,1449,,2021-10-26,1515,
1004534,1449,,2021-10-27,1515,
1004534,1449,,2021-10-22,241,
1004534,1449,,2021-10-23,241,
1004534,1449,,2021-10-24,241,
1004534,1449,,2021-10-25,241,
1004534,1449,,2021-10-26,241,
1004534,1449,,2021-10-27,241,
1004534,1449,,2021-10-22,249,
1004534,1449,,2021-10-23,249,
1004534,1449,,2021-10-24,249,
1004534,1449,,2021-10-25,249,
1004534,1449,,2021-10-26,249,
1004534,1449,,2021-10-27,249,
1004534,1449,,2021-10-22,595,
1004534,1449,,2021-10-23,595,
1004534,1449,,2021-10-24,595,
1004534,1449,,2021-10-25,595,
1004534,1449,,2021-10-26,595,
1004534,1449,,2021-10-27,595,
1004535,799,,2021-10-22,1448,
1004535,799,,2021-10-23,1448,
1004535,799,,2021-10-24,1448,
1004535,799,,2021-10-25,1448,
1004535,799,,2021-10-26,1448,
1004535,799,,2021-10-27,1448,
1004535,799,,2021-10-22,15,
1004535,799,,2021-10-23,15,
1004535,799,,2021-10-24,15,
1004535,799,,2021-10-25,15,
1004535,799,,2021-10-26,15,
1004535,799,,2021-10-27,15,
1004535,799,,2021-10-22,1515,
1004535,799,,2021-10-23,1515,
1004535,799,,2021-10-24,1515,
1004535,799,,2021-10-25,1515,
1004535,799,,2021-10-26,1515,
1004535,799,,2021-10-27,1515,
1004535,799,,2021-10-22,263,
1004535,799,,2021-10-23,263,
1004535,799,,2021-10-24,263,
1004535,799,,2021-10-25,263,
1004535,799,,2021-10-26,263,
1004535,799,,2021-10-27,263,
1004535,799,,2021-10-22,595,
1004535,799,,2021-10-23,595,
1004535,799,,2021-10-24,595,
1004535,799,,2021-10-25,595,
1004535,799,,2021-10-26,595,
1004535,799,,2021-10-27,595,
1004535,799,,2021-10-22,8393,
1004535,799,,2021-10-23,8393,
1004535,799,,2021-10-24,8393,
1004535,799,,2021-10-25,8393,
1004535,799,,2021-10-26,8393,
1004535,799,,2021-10-27,8393,
1004535,799,,2021-10-22,8397,
1004535,799,,2021-10-23,8397,
1004535,799,,2021-10-24,8397,
1004535,799,,2021-10-25,8397,
1004535,799,,2021-10-26,8397,
1004535,799,,2021-10-27,8397,
1004535,799,,2021-10-22,8435,
1004535,799,,2021-10-23,8435,
1004535,799,,2021-10-24,8435,
1004535,799,,2021-10-25,8435,
1004535,799,,2021-10-26,8435,
1004535,799,,2021-10-27,8435,
1004535,799,,2021-10-22,8437,
1004535,799,,2021-10-23,8437,
1004535,799,,2021-10-24,8437,
1004535,799,,2021-10-25,8437,
1004535,799,,2021-10-26,8437,
1004535,799,,2021-10-27,8437,
1004746,349,608.0,2021-10-22,4320,212192.0
1004746,349,643.0,2021-10-23,4320,224407.0
1004746,349,643.0,2021-10-24,4320,224407.0
1004746,349,645.0,2021-10-25,4320,225105.0
1004746,349,792.0,2021-10-26,4320,276408.0
1004746,349,787.0,2021-10-27,4320,274663.0
1004746,349,608.0,2021-10-22,8378,212192.0
1004746,349,650.0,2021-10-23,8378,226850.0
1004746,349,643.0,2021-10-24,8378,224407.0
1004746,349,645.0,2021-10-25,8378,225105.0
1004746,349,792.0,2021-10-26,8378,276408.0
1004746,349,787.0,2021-10-27,8378,274663.0
1004746,349,608.0,2021-10-22,8381,212192.0
1004746,349,650.0,2021-10-23,8381,226850.0
1004746,349,643.0,2021-10-24,8381,224407.0
1004746,349,645.0,2021-10-25,8381,225105.0
1004746,349,792.0,2021-10-26,8381,276408.0
1004746,349,787.0,2021-10-27,8381,274663.0
1004746,349,608.0,2021-10-22,8440,212192.0
1004746,349,650.0,2021-10-23,8440,226850.0
1004746,349,643.0,2021-10-24,8440,224407.0
1004746,349,645.0,2021-10-25,8440,225105.0
1004746,349,792.0,2021-10-26,8440,276408.0
1004746,349,787.0,2021-10-27,8440,274663.0
1004746,349,608.0,2021-10-22,8442,212192.0
1004746,349,650.0,2021-10-23,8442,226850.0
1004746,349,643.0,2021-10-24,8442,224407.0
1004746,349,645.0,2021-10-25,8442,225105.0
1004746,349,792.0,2021-10-26,8442,276408.0
1004746,349,787.0,2021-10-27,8442,274663.0
1004746,349,608.0,2021-10-22,8449,212192.0
1004746,349,650.0,2021-10-23,8449,226850.0
1004746,349,643.0,2021-10-24,8449,224407.0
1004746,349,645.0,2021-10-25,8449,225105.0
