Product_ID,hourly_units_sold
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,-255.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,-406.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1067999,0.0
1068000,
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,66.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,-55.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,-32.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,-133.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,-184.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1068000,0.0
1130913,
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,-217.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,-131.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,-64.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,-186.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,0.0
1130913,-254.0
1130913,0.0
1130913,0.0
1130913,-13.0
1130913,-6.0
1130913,0.0
1252974,
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,215.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,-21.0
1252974,0.0
1252974,0.0
1252974,-13.0
1252974,0.0
1252974,-5.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,-24.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,-32.0
1252974,-8.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,-48.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,-135.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1252974,0.0
1068004,
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,102.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,-26.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,-11.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,-64.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,-83.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068004,0.0
1068467,
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,431.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,-169.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,-88.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,-284.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,-139.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,0.0
1068467,-285.0
1068467,0.0
1068467,0.0
1068467,-14.0
1068467,0.0
1068467,0.0
1411967,
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,-55.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,-21.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,-17.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,-80.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,-123.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1411967,0.0
1252975,
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,107.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,-19.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,-16.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,-58.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,-110.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1252975,0.0
1068005,
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,-47.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,-19.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,-5.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,-86.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,-101.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1068005,0.0
1338610,
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,-98.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,-87.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,-35.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,-169.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,0.0
1338610,-224.0
1338610,0.0
1338610,0.0
1338610,-6.0
1338610,0.0
1338610,0.0
1467106,
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,-216.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,-144.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,-69.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,-181.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,-295.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1467106,0.0
1018088,
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,-131.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,-110.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,-143.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1018088,0.0
1068003,
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,-25.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,-13.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,-10.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,-43.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,-44.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1068003,0.0
1172653,
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,-36.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,-23.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,-35.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1172653,0.0
1018089,
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,-44.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,-59.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,-45.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1018089,0.0
1172654,
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,-101.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,-87.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,-85.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172654,0.0
1172655,
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,-20.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,-19.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,-22.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1172655,0.0
1018096,
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,-55.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,-58.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,-49.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1018096,0.0
1172652,
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,-33.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,-24.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,-29.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
1172652,0.0
2812175,
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,598.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,-13.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,-18.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,-180.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,-25.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,-194.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
2812175,0.0
1330517,
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,-5.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
1330517,0.0
